Date,Time,Heart Rate (BPM),Quality
2/25/17,12:48,73,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,74,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,74,LOCKED
2/25/17,12:48,75,LOCKED
2/25/17,12:48,75,LOCKED
2/25/17,12:48,74,LOCKED
2/25/17,12:48,74,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,72,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,72,LOCKED
2/25/17,12:48,72,LOCKED
2/25/17,12:48,72,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,73,LOCKED
2/25/17,12:48,72,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,70,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,70,LOCKED
2/25/17,12:48,69,LOCKED
2/25/17,12:48,70,LOCKED
2/25/17,12:48,70,LOCKED
2/25/17,12:48,70,LOCKED
2/25/17,12:48,69,LOCKED
2/25/17,12:48,69,LOCKED
2/25/17,12:48,70,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,71,LOCKED
2/25/17,12:48,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,69,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,69,LOCKED
2/25/17,12:49,69,LOCKED
2/25/17,12:49,69,LOCKED
2/25/17,12:49,69,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,73,LOCKED
2/25/17,12:49,73,LOCKED
2/25/17,12:49,73,LOCKED
2/25/17,12:49,73,LOCKED
2/25/17,12:49,73,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,70,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,71,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,74,LOCKED
2/25/17,12:49,75,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:49,72,LOCKED
2/25/17,12:50,73,LOCKED
2/25/17,12:50,73,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,72,LOCKED
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,ACQUIRING
2/25/17,12:50,72,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,76,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,76,LOCKED
2/25/17,12:50,76,LOCKED
2/25/17,12:50,76,LOCKED
2/25/17,12:50,76,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,73,LOCKED
2/25/17,12:50,73,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,73,LOCKED
2/25/17,12:50,72,LOCKED
2/25/17,12:50,73,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,76,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,76,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,77,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,74,LOCKED
2/25/17,12:50,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,76,LOCKED
2/25/17,12:51,76,LOCKED
2/25/17,12:51,77,LOCKED
2/25/17,12:51,77,LOCKED
2/25/17,12:51,77,LOCKED
2/25/17,12:51,77,LOCKED
2/25/17,12:51,77,LOCKED
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,75,ACQUIRING
2/25/17,12:51,73,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,74,LOCKED
2/25/17,12:51,75,LOCKED
2/25/17,12:51,74,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,74,LOCKED
2/25/17,12:51,74,LOCKED
2/25/17,12:51,74,LOCKED
2/25/17,12:51,74,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,74,LOCKED
2/25/17,12:51,73,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,71,LOCKED
2/25/17,12:51,71,LOCKED
2/25/17,12:51,71,LOCKED
2/25/17,12:51,70,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,71,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:51,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,70,LOCKED
2/25/17,12:52,70,LOCKED
2/25/17,12:52,70,ACQUIRING
2/25/17,12:52,70,ACQUIRING
2/25/17,12:52,70,ACQUIRING
2/25/17,12:52,70,ACQUIRING
2/25/17,12:52,70,LOCKED
2/25/17,12:52,70,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,74,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,71,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,72,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,73,LOCKED
2/25/17,12:52,74,LOCKED
2/25/17,12:52,74,LOCKED
2/25/17,12:52,74,LOCKED
2/25/17,12:52,74,LOCKED
2/25/17,12:52,74,LOCKED
2/25/17,12:53,71,LOCKED
2/25/17,12:53,71,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,71,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,71,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,69,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,69,LOCKED
2/25/17,12:53,69,LOCKED
2/25/17,12:53,69,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,69,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,71,LOCKED
2/25/17,12:53,71,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,70,LOCKED
2/25/17,12:53,76,LOCKED
2/25/17,12:53,77,LOCKED
2/25/17,12:53,77,LOCKED
2/25/17,12:53,78,LOCKED
2/25/17,12:53,78,LOCKED
2/25/17,12:53,78,LOCKED
2/25/17,12:53,77,LOCKED
2/25/17,12:53,78,LOCKED
2/25/17,12:53,78,LOCKED
2/25/17,12:53,78,LOCKED
2/25/17,12:53,77,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,73,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:53,72,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,73,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,70,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,73,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,73,LOCKED
2/25/17,12:54,74,LOCKED
2/25/17,12:54,74,LOCKED
2/25/17,12:54,75,LOCKED
2/25/17,12:54,73,LOCKED
2/25/17,12:54,74,LOCKED
2/25/17,12:54,74,LOCKED
2/25/17,12:54,74,LOCKED
2/25/17,12:54,74,LOCKED
2/25/17,12:54,74,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,71,LOCKED
2/25/17,12:54,70,LOCKED
2/25/17,12:54,70,LOCKED
2/25/17,12:54,72,LOCKED
2/25/17,12:54,73,LOCKED
2/25/17,12:54,83,LOCKED
2/25/17,12:54,83,LOCKED
2/25/17,12:54,83,LOCKED
2/25/17,12:54,86,LOCKED
2/25/17,12:54,88,LOCKED
2/25/17,12:54,88,LOCKED
2/25/17,12:54,89,LOCKED
2/25/17,12:54,89,LOCKED
2/25/17,12:54,90,LOCKED
2/25/17,12:54,89,LOCKED
2/25/17,12:54,89,LOCKED
2/25/17,12:54,87,LOCKED
2/25/17,12:54,87,LOCKED
2/25/17,12:54,87,LOCKED
2/25/17,12:54,86,LOCKED
2/25/17,12:54,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,86,LOCKED
2/25/17,12:55,86,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,84,LOCKED
2/25/17,12:55,83,LOCKED
2/25/17,12:55,83,LOCKED
2/25/17,12:55,83,LOCKED
2/25/17,12:55,78,LOCKED
2/25/17,12:55,78,LOCKED
2/25/17,12:55,78,LOCKED
2/25/17,12:55,78,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,79,LOCKED
2/25/17,12:55,76,LOCKED
2/25/17,12:55,76,LOCKED
2/25/17,12:55,100,LOCKED
2/25/17,12:55,100,LOCKED
2/25/17,12:55,100,LOCKED
2/25/17,12:55,100,LOCKED
2/25/17,12:55,99,LOCKED
2/25/17,12:55,99,LOCKED
2/25/17,12:55,99,LOCKED
2/25/17,12:55,98,LOCKED
2/25/17,12:55,98,LOCKED
2/25/17,12:55,97,LOCKED
2/25/17,12:55,96,LOCKED
2/25/17,12:55,94,LOCKED
2/25/17,12:55,93,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,87,LOCKED
2/25/17,12:55,86,LOCKED
2/25/17,12:55,86,LOCKED
2/25/17,12:55,85,LOCKED
2/25/17,12:55,86,LOCKED
2/25/17,12:55,86,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,87,LOCKED
2/25/17,12:56,87,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,85,LOCKED
2/25/17,12:56,85,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,86,LOCKED
2/25/17,12:56,77,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,80,LOCKED
2/25/17,12:56,80,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,80,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,82,LOCKED
2/25/17,12:56,80,LOCKED
2/25/17,12:56,80,LOCKED
2/25/17,12:56,81,LOCKED
2/25/17,12:56,80,LOCKED
2/25/17,12:56,79,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,78,LOCKED
2/25/17,12:56,77,LOCKED
2/25/17,12:56,76,LOCKED
2/25/17,12:56,76,LOCKED
2/25/17,12:56,76,LOCKED
2/25/17,12:57,85,LOCKED
2/25/17,12:57,84,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,92,LOCKED
2/25/17,12:57,91,LOCKED
2/25/17,12:57,92,LOCKED
2/25/17,12:57,92,LOCKED
2/25/17,12:57,91,LOCKED
2/25/17,12:57,94,LOCKED
2/25/17,12:57,94,LOCKED
2/25/17,12:57,94,LOCKED
2/25/17,12:57,95,LOCKED
2/25/17,12:57,95,LOCKED
2/25/17,12:57,95,LOCKED
2/25/17,12:57,95,LOCKED
2/25/17,12:57,94,LOCKED
2/25/17,12:57,95,LOCKED
2/25/17,12:57,94,LOCKED
2/25/17,12:57,95,LOCKED
2/25/17,12:57,96,LOCKED
2/25/17,12:57,95,LOCKED
2/25/17,12:57,94,LOCKED
2/25/17,12:57,93,LOCKED
2/25/17,12:57,93,LOCKED
2/25/17,12:57,93,LOCKED
2/25/17,12:57,93,LOCKED
2/25/17,12:57,92,LOCKED
2/25/17,12:57,92,LOCKED
2/25/17,12:57,91,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,91,LOCKED
2/25/17,12:57,91,LOCKED
2/25/17,12:57,91,LOCKED
2/25/17,12:57,91,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,88,LOCKED
2/25/17,12:57,87,LOCKED
2/25/17,12:57,80,LOCKED
2/25/17,12:57,78,LOCKED
2/25/17,12:57,79,LOCKED
2/25/17,12:57,80,LOCKED
2/25/17,12:57,81,LOCKED
2/25/17,12:57,81,LOCKED
2/25/17,12:57,82,LOCKED
2/25/17,12:57,78,LOCKED
2/25/17,12:57,78,LOCKED
2/25/17,12:57,78,LOCKED
2/25/17,12:57,89,LOCKED
2/25/17,12:57,89,LOCKED
2/25/17,12:57,89,LOCKED
2/25/17,12:57,89,LOCKED
2/25/17,12:57,90,LOCKED
2/25/17,12:57,88,LOCKED
2/25/17,12:57,86,LOCKED
2/25/17,12:57,87,LOCKED
2/25/17,12:57,87,LOCKED
2/25/17,12:58,88,LOCKED
2/25/17,12:58,88,LOCKED
2/25/17,12:58,87,LOCKED
2/25/17,12:58,85,LOCKED
2/25/17,12:58,85,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,81,LOCKED
2/25/17,12:58,81,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,79,LOCKED
2/25/17,12:58,79,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,81,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,81,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,81,LOCKED
2/25/17,12:58,81,LOCKED
2/25/17,12:58,82,LOCKED
2/25/17,12:58,82,LOCKED
2/25/17,12:58,81,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,79,LOCKED
2/25/17,12:58,79,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:58,79,LOCKED
2/25/17,12:58,79,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,77,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,78,LOCKED
2/25/17,12:58,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,80,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,79,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,75,LOCKED
2/25/17,12:59,75,LOCKED
2/25/17,12:59,75,LOCKED
2/25/17,12:59,75,LOCKED
2/25/17,12:59,75,LOCKED
2/25/17,12:59,75,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,74,LOCKED
2/25/17,12:59,73,LOCKED
2/25/17,12:59,72,LOCKED
2/25/17,12:59,72,LOCKED
2/25/17,12:59,71,LOCKED
2/25/17,12:59,71,LOCKED
2/25/17,12:59,71,LOCKED
2/25/17,12:59,70,LOCKED
2/25/17,12:59,70,LOCKED
2/25/17,12:59,70,LOCKED
2/25/17,12:59,69,LOCKED
2/25/17,12:59,69,LOCKED
2/25/17,12:59,68,LOCKED
2/25/17,12:59,69,LOCKED
2/25/17,12:59,68,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,70,LOCKED
2/25/17,1:00,71,LOCKED
2/25/17,1:00,71,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,73,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,73,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,71,LOCKED
2/25/17,1:00,71,LOCKED
2/25/17,1:00,71,LOCKED
2/25/17,1:00,71,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,70,LOCKED
2/25/17,1:00,70,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,68,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,68,LOCKED
2/25/17,1:00,67,LOCKED
2/25/17,1:00,68,LOCKED
2/25/17,1:00,68,LOCKED
2/25/17,1:00,68,LOCKED
2/25/17,1:00,68,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,70,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,69,LOCKED
2/25/17,1:00,70,LOCKED
2/25/17,1:00,71,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,72,LOCKED
2/25/17,1:00,73,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,74,LOCKED
2/25/17,1:00,76,LOCKED
2/25/17,1:00,76,LOCKED
2/25/17,1:00,77,LOCKED
2/25/17,1:00,77,LOCKED
2/25/17,1:00,77,LOCKED
2/25/17,1:00,77,LOCKED
2/25/17,1:00,77,LOCKED
2/25/17,1:00,76,LOCKED
2/25/17,1:00,76,LOCKED
2/25/17,1:01,74,LOCKED
2/25/17,1:01,75,LOCKED
2/25/17,1:01,75,LOCKED
2/25/17,1:01,75,LOCKED
2/25/17,1:01,75,LOCKED
2/25/17,1:01,75,LOCKED
2/25/17,1:01,75,LOCKED
2/25/17,1:01,75,LOCKED
2/25/17,1:01,75,LOCKED
